station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP
ARCATA EUREKA AP,CA,40.9781,-124.1086,61,20170626,51.08,66.02,,3.35541,280,14.092722,0,0,0.01181103
ARCATA EUREKA AP,CA,40.9781,-124.1086,61,20170727,51.98,62.06,,4.697574,280,27.96175,0,0,0
ARCATA EUREKA AP,CA,40.9781,-124.1086,61,20170802,53.06,64.94,,3.802798,280,12.974252,0,0,0
ARCATA EUREKA AP,CA,40.9781,-124.1086,61,20170901,50,82.04,,2.013246,280,14.092722,0,0,0
ARCATA EUREKA AP,CA,40.9781,-124.1086,61,20170903,57.02,82.94,,2.460634,280,17.000744,0,0,0
ARCATA EUREKA AP,CA,40.9781,-124.1086,61,20170907,57.92,64.04,,1.565858,280,10.06623,0,0,0.05118113
ARCATA EUREKA AP,CA,40.9781,-124.1086,61,20170912,51.98,68,,2.684328,280,12.974252,0,0,0
ARCATA EUREKA AP,CA,40.9781,-124.1086,61,20170913,48.92,62.06,,5.368656,280,19.908766,0,0,0
ARCATA EUREKA AP,CA,40.9781,-124.1086,61,20170917,44.06,68,,2.908022,280,14.092722,,0,0.0787402
CRESCENT CITY MCNAMARA AP,CA,41.7803,-124.2367,17.1,20170111,39.02,48.92,,6.039738,280,25.948504,0,0,0.18110246
CRESCENT CITY MCNAMARA AP,CA,41.7803,-124.2367,17.1,20170626,55.04,62.96,,4.47388,280,12.079476,0,0,0
HANFORD MUNI AP,CA,36.3189,-119.6289,75.9,20170209,57.02,64.04,,3.802798,280,14.092722,0,0,0.05118113
HANFORD MUNI AP,CA,36.3189,-119.6289,75.9,20170210,53.96,60.98,,7.158208,280,19.01399,0,0,0.33070884
RAMONA AP,CA,33.0375,-116.9158,424.6,20170114,41,62.06,,2.908022,280,14.092722,0,0,0.01968505
RAMONA AP,CA,33.0375,-116.9158,424.6,20170116,39.02,62.06,,3.579104,280,16.105968,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170202,33.08,68,,2.684328,280,12.974252,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170208,46.04,71.06,,2.684328,280,16.105968,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170212,41,69.98,,4.47388,280,19.01399,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170213,37.94,71.06,,2.013246,280,14.987498,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170222,39.02,60.08,,4.921268,280,23.935258,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170223,35.96,55.04,,4.697574,280,19.01399,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170225,30.2,64.04,,4.026492,280,19.908766,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170303,37.04,77,,4.250186,280,16.105968,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170306,35.96,60.08,,3.35541,280,18.119214,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170309,42.98,84.02,,3.579104,280,29.974996,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170313,44.06,84.92,,4.47388,280,16.105968,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170316,44.06,80.06,,3.131716,280,14.987498,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170322,53.06,62.96,,8.500372,280,23.935258,0,0,0.01181103
RAMONA AP,CA,33.0375,-116.9158,424.6,20170324,35.06,71.06,,4.697574,280,21.027236,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170325,39.92,64.94,,5.144962,280,19.01399,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170331,37.94,64.94,,4.47388,280,18.119214,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170403,42.98,69.08,,4.026492,280,27.066974,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170404,44.96,75.92,,4.250186,280,16.105968,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170405,44.96,82.94,,4.921268,280,21.027236,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170409,35.96,69.08,,4.697574,280,21.027236,,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170411,39.02,77,,3.802798,280,21.922012,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170418,51.08,75.92,,5.368656,280,19.908766,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170422,48.02,91.04,,3.579104,280,18.119214,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170427,46.94,75.02,,3.802798,280,19.01399,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170508,42.08,69.98,,4.47388,280,23.040482,,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170518,46.94,75.92,,3.802798,280,19.908766,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170527,48.92,75.02,,5.144962,280,25.053728,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170528,41,80.06,,5.144962,280,18.119214,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170612,44.96,73.94,,4.921268,280,21.922012,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170616,50,96.98,,4.47388,280,18.119214,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170627,53.06,98.96,,4.697574,280,19.01399,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170630,57.92,84.02,,5.368656,280,19.01399,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170701,53.06,84.92,,5.368656,280,19.908766,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170702,55.94,87.08,,4.921268,280,17.000744,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170707,62.96,102.02,,4.697574,280,18.119214,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170712,60.98,91.04,,4.697574,280,21.027236,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170713,60.98,93.92,,4.921268,280,21.922012,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170715,62.06,93.92,,5.144962,280,18.119214,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170725,64.04,84.02,,6.263432,280,19.01399,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170727,62.06,93.92,,5.816044,280,19.01399,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170728,62.06,89.96,,5.144962,280,23.040482,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170730,57.92,89.96,,5.59235,280,21.027236,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170806,59,87.98,,4.921268,280,18.119214,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170807,59,91.94,,5.816044,280,19.01399,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170812,59,91.94,,5.368656,280,19.01399,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170816,57.92,82.04,,4.921268,280,18.119214,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170819,57.02,87.08,,4.026492,280,19.01399,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170821,57.02,87.08,,4.250186,280,19.908766,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170822,55.04,91.04,,5.368656,280,19.01399,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170904,64.94,80.96,,4.921268,280,21.027236,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170908,55.94,86,,4.921268,280,18.119214,0,0,0.01968505
RAMONA AP,CA,33.0375,-116.9158,424.6,20170910,60.98,93.02,,5.59235,280,29.08022,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170913,59,80.96,,5.368656,280,19.908766,0,0,0.01181103
OCEANSIDE MUNI AP,CA,33.2194,-117.3494,8.5,20170212,44.06,66.92,,4.250186,280,23.040482,0,0,0
OCEANSIDE MUNI AP,CA,33.2194,-117.3494,8.5,20170303,42.98,77,,4.026492,280,16.105968,0,0,0
OCEANSIDE MUNI AP,CA,33.2194,-117.3494,8.5,20170409,42.08,66.92,,5.816044,280,21.027236,0,0,0
OCEANSIDE MUNI AP,CA,33.2194,-117.3494,8.5,20170508,44.06,68,,5.59235,280,27.066974,0,0,0
OCEANSIDE MUNI AP,CA,33.2194,-117.3494,8.5,20170617,59,77,,4.47388,280,21.027236,0,0,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170223,37.04,53.96,,8.276678,280,23.935258,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170327,51.98,73.04,,17.000744,280,36.90951,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170427,51.98,84.02,,12.30317,280,34.001488,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170710,80.06,107.06,,6.487126,280,27.066974,,,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170116,48.02,62.96,,6.71082,280,21.922012,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170123,44.96,57.02,,13.197946,280,34.001488,,0,0.20078751
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170213,46.94,66.92,,5.59235,280,19.01399,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170215,50,73.94,,4.697574,280,21.027236,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170216,51.08,62.06,,5.59235,280,19.908766,0,0,0.0393701
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170306,41,60.98,,7.381902,280,19.908766,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170308,50,78.98,,7.605596,280,21.027236,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170309,53.06,73.94,,5.368656,280,14.987498,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170314,51.98,64.94,,4.921268,280,14.092722,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170322,55.94,66.02,,13.42164,280,46.97574,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170324,48.92,64.94,,8.724066,280,23.935258,,0,0.03149608
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170327,50,69.98,,9.395148,280,38.922756,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170401,48.92,71.06,,7.158208,280,19.908766,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170504,55.04,66.02,,6.263432,280,19.908766,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170508,48.02,66.92,,8.724066,280,27.066974,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170518,51.98,69.08,,6.263432,280,23.040482,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170528,53.06,68,,8.500372,280,23.935258,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170529,55.94,66.02,,4.697574,280,18.119214,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170604,59,66.92,,4.026492,280,16.105968,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170609,55.04,71.06,,8.724066,280,25.948504,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170610,60.08,69.08,,7.158208,280,19.01399,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170614,55.94,73.04,,5.368656,280,17.000744,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170620,60.08,71.06,,9.171454,280,21.922012,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170701,59,69.08,,4.921268,280,18.119214,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170730,60.98,69.98,,8.276678,280,21.027236,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170816,57.02,71.06,,6.263432,280,19.908766,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170823,62.06,69.08,,7.381902,280,21.027236,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170824,62.06,71.96,,5.368656,280,19.01399,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170826,60.98,71.96,,5.368656,280,16.105968,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170828,60.98,71.06,,8.724066,280,21.027236,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170906,62.96,73.04,,9.618842,280,29.08022,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170913,62.96,71.96,,7.158208,280,23.040482,0,0,0
OXNARD VENTURA CO AP,CA,34.2008,-119.2069,11,20170914,62.96,73.04,,8.500372,280,23.935258,0,0,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170303,44.96,75.02,,2.684328,280,23.935258,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170311,51.08,66.92,,3.802798,280,16.105968,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170319,55.94,64.94,,4.921268,280,16.105968,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170328,51.98,69.08,,5.144962,280,14.987498,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170401,48.92,68,,5.144962,280,16.105968,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170422,55.94,78.98,,3.802798,280,16.105968,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170506,55.94,64.04,,13.197946,280,27.96175,,,0.01968505
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170524,60.08,68,,7.605596,280,19.01399,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170630,62.06,71.06,,7.381902,280,16.105968,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170705,64.04,75.02,,5.816044,280,14.987498,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170711,68,75.92,,6.263432,280,14.987498,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170812,66.92,75.02,,5.144962,280,14.987498,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170814,64.94,73.94,,5.816044,280,16.105968,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170823,66.02,71.06,,6.263432,280,14.987498,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170824,66.02,69.98,,5.816044,280,12.974252,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170902,68,91.04,,6.039738,280,14.092722,,,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170110,51.08,60.98,,1.11847,280,12.079476,0,0,0.07086618
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170120,51.08,59,,4.921268,280,27.066974,0,0,1.51181184
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170124,41,57.92,,1.342164,280,12.079476,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170126,42.98,64.94,,1.11847,280,10.961006,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170127,44.06,64.04,,0.223694,280,10.961006,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170131,50,77,,0.894776,280,10.961006,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170201,48.02,71.96,,1.11847,280,12.974252,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170207,57.92,66.02,,2.013246,280,14.092722,0,0,0.27165369
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170208,59,73.04,,0.671082,280,12.079476,0,0,0.03149608
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170215,53.06,80.06,,1.342164,280,14.987498,0,,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170218,53.06,62.96,,2.460634,280,14.987498,0,0,0.09055123
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170221,57.92,68,,0.671082,280,12.079476,0,0,0.03149608
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170223,48.92,62.06,,5.144962,280,27.066974,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170224,44.06,64.04,,1.789552,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170228,46.94,66.02,,1.789552,280,14.987498,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170301,46.94,75.02,,1.11847,280,12.079476,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170305,48.92,62.96,,2.908022,280,23.935258,,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170311,55.04,82.94,,0.894776,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170312,53.06,84.02,,1.11847,280,10.961006,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170314,51.98,86,,1.11847,280,12.079476,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170318,57.02,75.02,,1.11847,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170320,59,71.06,,1.565858,280,17.000744,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170325,53.96,69.98,,2.460634,280,18.119214,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170401,53.06,73.94,,1.565858,280,16.105968,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170404,57.92,75.02,,1.565858,280,16.105968,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170407,57.02,71.96,,2.013246,280,14.987498,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170409,51.98,71.96,,1.565858,280,19.01399,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170410,53.96,78.98,,1.789552,280,16.105968,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170411,53.96,77,,2.013246,280,19.908766,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170413,55.94,71.06,,2.908022,280,23.935258,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170414,53.96,69.98,,2.460634,280,18.119214,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170419,60.98,75.92,,2.013246,280,18.119214,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170421,60.08,89.96,,1.565858,280,14.987498,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170423,60.08,80.96,,2.013246,280,16.105968,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170424,59,73.04,,1.789552,280,16.105968,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170502,62.06,87.08,,1.565858,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170503,62.96,82.04,,2.013246,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170511,57.92,71.06,,2.460634,280,17.000744,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170512,59,75.02,,1.342164,280,14.987498,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170513,57.02,75.02,,2.460634,280,18.119214,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170517,57.92,69.98,,2.23694,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170518,57.02,75.02,,2.013246,280,18.119214,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170521,62.96,87.08,,1.565858,280,14.092722,0,,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170525,60.98,68,,2.013246,280,14.987498,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170530,62.06,71.96,,1.11847,280,16.105968,0,,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170601,62.06,73.04,,2.23694,280,16.105968,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170602,62.06,77,,2.684328,280,17.000744,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170617,64.04,86,,1.789552,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170618,62.06,86,,1.342164,280,12.974252,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170621,64.04,82.04,,1.789552,280,10.961006,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170623,62.96,78.08,,2.684328,280,17.000744,0,,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170627,64.04,89.06,,1.342164,280,14.987498,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170628,62.96,80.06,,1.565858,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170629,64.04,78.08,,1.342164,280,16.105968,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170710,69.98,91.94,,1.789552,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170711,68,86,,2.460634,280,14.987498,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170713,66.02,82.94,,2.013246,280,17.000744,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170715,66.02,89.06,,1.11847,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170717,69.08,86,,1.342164,280,12.974252,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170720,68,89.06,,1.789552,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170721,66.92,84.92,,1.789552,280,14.987498,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170801,69.08,91.04,,1.11847,280,14.987498,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170802,73.94,93.02,,1.789552,280,12.079476,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170804,71.06,86,,1.789552,280,17.000744,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170816,66.92,80.06,,2.908022,280,16.105968,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170817,64.94,80.96,,2.908022,280,16.105968,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170819,66.92,82.94,,1.789552,280,14.987498,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170820,68,82.04,,1.789552,280,17.000744,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170822,66.02,82.04,,2.013246,280,17.000744,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170825,68,80.96,,1.789552,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170827,66.92,82.94,,1.565858,280,12.974252,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170828,66.92,87.98,,1.565858,280,14.092722,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170905,71.06,82.94,,2.460634,280,17.000744,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170906,69.98,82.94,,1.342164,280,19.908766,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170910,66.92,91.04,,1.11847,280,12.974252,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170912,66.92,78.98,,2.460634,280,16.105968,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170914,64.04,78.08,,2.460634,280,19.01399,0,0,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170915,66.02,78.08,,0.671082,280,14.092722,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170121,48.92,64.04,,7.605596,280,36.014734,0,0,0.01181103
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170228,48.92,68,,5.144962,280,21.922012,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170327,57.92,84.02,,9.171454,280,44.962494,0,0,0
SANTA ANA JOHN WAYNE AP,CA,33.68,-117.8664,16.5,20170107,51.98,69.98,,1.11847,280,8.94776,0,0,0.01181103
SANTA ANA JOHN WAYNE AP,CA,33.68,-117.8664,16.5,20170417,55.94,75.02,,4.250186,280,17.000744,0,0,0
SANTA ANA JOHN WAYNE AP,CA,33.68,-117.8664,16.5,20170418,60.98,75.02,,5.816044,280,19.908766,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170222,44.96,57.02,53.96,12.30317,280,29.974996,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170415,44.06,73.04,56.12,3.579104,280,14.987498,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170515,50,73.04,60.44,6.487126,280,18.119214,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170519,59,89.96,73.22,6.487126,280,16.105968,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170611,53.96,71.96,64.4,11.855782,280,38.02798,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170615,64.04,93.92,79.88,10.513618,280,21.027236,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170616,66.92,96.98,81.32,6.71082,280,18.119214,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170302,35.96,66.92,,2.908022,280,12.079476,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170621,71.96,107.96,,4.026492,280,18.119214,0,0,0
